DIASEMANA,MESOCU,ANOOCU,RHORA,REGION,PROVINCIA,TVIA,TIPOACCIDENTE,SALDOTRAG,MEDIOTRANS,VEHICHOQUE,VEHICUVOLC,VEHICUATRO,VEHICAIDA,VEHIDESLI,ESTRECON,APLASTAM
3,10,2012,11,10,1,2,1,1,2,8, , , , , , 
3,10,2012,5,10,32,3,1,1,2,2, , , , , , 
3,10,2012,6,5,21,4,1,1,9,2, , , , , , 
3,10,2012,11,3,6,2,3,1,25, , ,4, , , , 
3,10,2012,10,5,17,4,3,1,25, , ,2, , , , 
3,10,2012,12,9,23,3,3,1,25, , ,8, , , , 
4,10,2012,1,2,13,4,1,1,2,2, , , , , , 
4,10,2012,11,3,20,4,1,1,3,4, , , , , , 
5,10,2012,5,8,11,4,1,1,2,5, , , , , , 
5,10,2012,8,1,25,99,1,1,2,4, , , , , , 
5,10,2012,6,4,27,1,1,1,2,3, , , , , , 
5,10,2012,11,2,28,1,1,1,2,1, , , , , , 
5,10,2012,11,10,32,4,1,1,2,1, , , , , , 
5,10,2012,6,7,22,4,3,1,25, , ,5, , , , 
5,10,2012,10,10,32,1,3,1,25, , ,1, , , , 
6,10,2012,11,1,25,4,1,1,2,1, , , , , , 
6,10,2012,6,2,28,1,1,1,2,3, , , , , , 
6,10,2012,10,2,28,1,1,1,2,1, , , , , , 
6,10,2012,10,10,32,2,3,1,25, , ,1, , , , 
6,10,2012,2,2,28,4,5,1,1, , , , ,1, , 
6,10,2012,6,3,6,9,5,1,2, , , , ,2, , 
7,10,2012,11,6,3,4,1,2,2,2, , , , , , 
7,10,2012,2,1,18,4,1,2,2,8, , , , , , 
7,10,2012,11,5,21,3,1,1,2,2, , , , , , 
7,10,2012,10,10,1,3,1,1,2,1, , , , , , 
7,10,2012,11,8,11,4,3,1,25, , ,3, , , , 
7,10,2012,9,10,32,3,3,1,25, , ,1, , , , 
7,10,2012,12,9,29,11,5,1,2, , , , ,2, , 
1,10,2012,7,9,29,4,2,1,1, ,1, , , , , 
1,10,2012,5,4,27,1,3,1,25, , ,4, , , , 
1,10,2012,2,6,3,4,5,1,2, , , , ,2, , 
2,10,2012,9,10,32,2,1,1,2,1, , , , , , 
2,10,2012,7,10,32,1,1,1,9,3, , , , , , 
2,10,2012,10,2,24,3,3,1,25, , ,2, , , , 
3,10,2012,4,10,32,1,1,1,2,1, , , , , , 
3,10,2012,7,5,21,4,3,1,25, , ,3, , , , 
4,10,2012,11,5,17,4,5,1,2, , , , ,2, , 
5,10,2012,4,10,32,4,1,3,1,5, , , , , , 
5,10,2012,7,4,27,4,1,4,7,3, , , , , , 
6,10,2012,5,9,29,4,1,1,1,2, , , , , , 
6,10,2012,8,8,11,2,1,1,2,1, , , , , , 
6,10,2012,12,7,22,4,1,1,2,4, , , , , , 
6,10,2012,11,8,11,1,3,1,25, , ,4, , , , 
6,10,2012,12,10,32,2,3,1,25, , ,1, , , , 
6,10,2012,4,7,22,4,5,1,1, , , , ,1, , 
6,10,2012,12,1,18,2,5,1,2, , , , ,2, , 
6,10,2012,1,2,24,3,6,1,1, , , , , ,2, 
6,10,2012,5,1,25,99,9,1,99, , , , , , , 
7,10,2012,12,7,22,99,1,1,2,4, , , , , , 
7,10,2012,2,1,25,4,1,2,2,1, , , , , , 
7,10,2012,9,1,25,4,1,2,2,2, , , , , , 
7,10,2012,8,2,28,4,1,1,2,8, , , , , , 
7,10,2012,12,10,32,99,1,1,2,8, , , , , , 
7,10,2012,12,10,32,2,3,1,25, , ,1, , , , 
7,10,2012,1,1,25,2,5,4,8, , , , ,8, , 
7,10,2012,11,5,21,99,9,1,99, , , , , , , 
1,10,2012,1,10,1,3,1,2,2,2, , , , , , 
1,10,2012,9,10,32,2,1,1,2,4, , , , , , 
1,10,2012,3,10,32,4,1,1,2,1, , , , , , 
2,10,2012,4,7,22,4,3,1,25, , ,1, , , , 
2,10,2012,5,10,32,2,3,1,25, , ,3, , , , 
3,10,2012,10,10,1,3,1,1,2,4, , , , , , 
3,10,2012,10,9,23,99,3,1,25, , ,1, , , , 
4,11,2012,2,6,4,4,1,1,4,24, , , , , , 
4,11,2012,5,4,15,4,5,1,2, , , , ,2, , 
5,11,2012,7,5,2,3,1,1,2,4, , , , , , 
5,11,2012,10,6,4,4,1,1,2,1, , , , , , 
5,11,2012,11,7,22,4,3,1,25, , ,3, , , , 
6,11,2012,12,3,6,3,1,1,2,1, , , , , , 
6,11,2012,1,5,21,2,1,1,2,8, , , , , , 
6,11,2012,4,2,28,3,5,1,4, , , , ,4, , 
7,11,2012,1,5,17,4,1,1,1,1, , , , , , 
7,11,2012,11,5,17,4,1,1,1,1, , , , , , 
7,11,2012,7,3,6,99,1,1,2,2, , , , , , 
7,11,2012,1,3,19,4,1,2,2,2, , , , , , 
7,11,2012,8,5,21,99,1,1,2,3, , , , , , 
7,11,2012,9,5,31,99,1,1,2,2, , , , , , 
7,11,2012,12,2,13,4,5,1,2, , , , ,2, , 
7,11,2012,9,1,25,99,6,1,2, , , , , ,5, 
1,11,2012,8,6,4,4,1,2,1,4, , , , , , 
1,11,2012,9,8,8,4,3,1,25, , ,1, , , , 
1,11,2012,8,1,18,99,3,1,25, , ,2, , , , 
1,11,2012,2,2,28,99,5,1,2, , , , ,2, , 
2,11,2012,7,4,27,4,1,1,1,4, , , , , , 
2,11,2012,12,10,32,2,1,1,2,1, , , , , , 
2,11,2012,10,10,32,1,3,1,25, , ,3, , , , 
2,11,2012,7,3,19,4,5,1,3, , , , ,3, , 
3,11,2012,9,7,22,3,1,1,2,1, , , , , , 
3,11,2012,4,2,28,99,5,1,8, , , , ,8, , 
4,11,2012,12,1,25,1,3,1,25, , ,1, , , , 
5,11,2012,7,3,6,9,1,1,2,1, , , , , , 
5,11,2012,5,3,20,4,1,1,2,8, , , , , , 
6,11,2012,1,8,11,3,1,1,2,2, , , , , , 
6,11,2012,8,1,25,4,3,1,25, , ,1, , , , 
6,11,2012,11,9,29,3,5,1,2, , , , ,2, , 
7,11,2012,6,5,21,4,1,1,2,5, , , , , , 
7,11,2012,1,4,26,3,1,1,2,4, , , , , , 
7,11,2012,8,2,13,1,3,1,25, , ,8, , , , 
7,11,2012,12,9,30,4,3,1,25, , ,4, , , , 
7,11,2012,11,8,12,3,5,1,2, , , , ,2, , 
7,11,2012,2,10,32,2,6,2,2, , , , , ,6, 
1,11,2012,3,8,11,1,1,1,1,24, , , , , , 
1,11,2012,9,2,13,4,1,1,2,2, , , , , , 
1,11,2012,12,3,19,4,1,1,2,2, , , , , , 
1,11,2012,9,3,20,4,1,1,2,5, , , , , , 
1,11,2012,10,10,1,3,1,1,5,2, , , , , , 
1,11,2012,11,8,11,4,1,1,8,4, , , , , , 
1,11,2012,9,3,14,3,3,1,25, , ,2, , , , 
1,11,2012,11,10,1,2,3,1,25, , ,4, , , , 
1,11,2012,5,10,32,2,3,1,25, , ,4, , , , 
1,11,2012,1,3,6,3,5,1,2, , , , ,2, , 
1,11,2012,5,5,21,99,5,2,3, , , , ,3, , 
2,11,2012,5,4,5,4,1,1,2,1, , , , , , 
2,11,2012,7,1,25,4,1,1,2,3, , , , , , 
2,11,2012,11,8,11,4,3,1,25, , ,1, , , , 
2,11,2012,11,10,32,2,3,1,25, , ,2, , , , 
3,11,2012,11,10,32,2,1,1,2,10, , , , , , 
4,11,2012,1,3,14,4,1,1,2,2, , , , , , 
4,11,2012,11,8,12,4,1,1,5,4, , , , , , 
4,11,2012,12,2,13,4,5,1,2, , , , ,2, , 
4,11,2012,3,1,18,4,5,1,2, , , , ,2, , 
5,11,2012,8,1,25,99,1,1,2,1, , , , , , 
5,11,2012,5,3,14,4,3,1,25, , ,4, , , , 
5,11,2012,11,10,32,2,3,1,25, , ,1, , , , 
5,11,2012,3,10,32,2,6,1,6, , , , , ,1, 
6,11,2012,8,9,23,4,1,1,2,8, , , , , , 
6,11,2012,12,2,24,2,1,1,2,1, , , , , , 
6,11,2012,9,10,32,2,3,1,25, , ,2, , , , 
6,11,2012,3,3,6,4,5,1,2, , , , ,2, , 
6,11,2012,9,6,4,4,5,1,3, , , , ,3, , 
6,11,2012,11,10,1,2,5,1,6, , , , ,6, , 
7,11,2012,4,3,19,4,1,2,2,8, , , , , , 
7,11,2012,11,5,21,3,1,1,2,24, , , , , , 
7,11,2012,10,7,22,4,1,1,2,2, , , , , , 
7,11,2012,11,10,32,2,1,1,2,8, , , , , , 
7,11,2012,8,10,32,2,1,1,2,2, , , , , , 
7,11,2012,8,10,32,3,1,1,2,4, , , , , , 
7,11,2012,10,5,2,4,3,2,25, , ,3, , , , 
7,11,2012,10,1,9,4,3,1,25, , ,2, , , , 
7,11,2012,11,1,25,4,3,1,25, , ,1, , , , 
7,11,2012,8,4,27,3,3,1,25, , ,4, , , , 
7,11,2012,9,1,25,3,5,1,1, , , , ,1, , 
7,11,2012,10,1,9,4,5,1,2, , , , ,2, , 
7,11,2012,11,6,16,4,5,1,2, , , , ,2, , 
7,11,2012,2,4,27,4,5,1,2, , , , ,2, , 
7,11,2012,11,10,1,2,5,1,2, , , , ,2, , 
7,11,2012,8,10,32,2,5,1,2, , , , ,2, , 
7,11,2012,1,10,32,2,6,1,2, , , , , ,6, 
1,11,2012,10,5,2,99,3,2,25, , ,3, , , , 
1,11,2012,3,3,6,4,5,1,2, , , , ,2, , 
2,11,2012,2,3,6,12,1,1,2,24, , , , , , 
2,11,2012,12,10,32,3,1,1,2,1, , , , , , 
2,11,2012,2,10,1,2,6,1,2, , , , , ,2, 
2,11,2012,9,5,21,1,6,1,4, , , , , ,11, 
2,11,2012,7,2,24,3,6,1,7, , , , , ,1, 
3,11,2012,6,8,8,2,1,1,2,2, , , , , , 
3,11,2012,5,3,20,4,1,1,2,8, , , , , , 
3,11,2012,1,4,27,4,1,1,2,24, , , , , , 
3,11,2012,8,4,27,4,1,1,4,4, , , , , , 
4,11,2012,12,1,25,2,1,1,2,8, , , , , , 
4,11,2012,2,8,11,4,6,1,1, , , , , ,2, 
5,11,2012,10,1,18,2,1,1,2,1, , , , , , 
5,11,2012,11,7,22,4,1,1,2,4, , , , , , 
5,11,2012,2,10,32,99,3,2,25, , ,1, , , , 
5,11,2012,8,5,31,11,6,1,3, , , , , ,2, 
6,11,2012,1,5,21,4,1,1,2,4, , , , , , 
6,11,2012,12,5,21,3,1,1,2,3, , , , , , 
6,11,2012,12,3,6,4,5,2,2, , , , ,2, , 
6,11,2012,12,4,15,3,5,1,2, , , , ,2, , 
7,11,2012,2,10,32,2,1,1,1,1, , , , , , 
7,11,2012,11,3,6,4,1,3,2,4, , , , , , 
7,11,2012,10,9,23,4,1,1,2,1, , , , , , 
7,11,2012,10,2,24,3,1,1,2,3, , , , , , 
7,11,2012,10,10,32,3,1,1,2,2, , , , , , 
7,11,2012,4,1,25,2,3,1,25, , ,1, , , , 
7,11,2012,2,9,29,4,3,1,25, , ,1, , , , 
7,11,2012,12,10,32,1,3,1,25, , ,1, , , , 
7,11,2012,1,10,32,1,3,1,25, , ,1, , , , 
7,11,2012,10,10,32,1,3,1,25, , ,1, , , , 
7,11,2012,11,10,32,2,5,1,4, , , , ,4, , 
1,11,2012,6,1,18,3,1,1,2,2, , , , , , 
1,11,2012,2,2,24,2,1,1,2,3, , , , , , 
1,11,2012,5,10,32,2,1,1,2,1, , , , , , 
1,11,2012,4,5,17,99,3,1,25, , ,1, , , , 
1,11,2012,4,5,17,4,3,1,25, , ,1, , , , 
1,11,2012,7,1,25,3,3,1,25, , ,2, , , , 
1,11,2012,1,4,5,4,5,1,2, , , , ,2, , 
1,11,2012,2,9,23,99,5,1,2, , , , ,2, , 
2,11,2012,11,6,4,4,1,4,2,2, , , , , , 
3,11,2012,4,8,11,3,1,1,2,1, , , , , , 
3,11,2012,4,8,11,3,1,1,2,5, , , , , , 
4,11,2012,2,10,32,3,1,1,1,8, , , , , , 
5,11,2012,11,8,11,4,1,1,2,4, , , , , , 
5,11,2012,10,8,12,3,1,1,2,2, , , , , , 
5,11,2012,11,9,29,3,1,1,2,2, , , , , , 
5,11,2012,10,10,32,3,1,1,2,3, , , , , , 
5,11,2012,12,10,32,2,5,1,1, , , , ,1, , 
5,11,2012,12,10,32,2,5,2,1, , , , ,1, , 
5,11,2012,10,2,13,4,5,1,3, , , , ,3, , 
6,12,2012,2,8,12,99,1,1,2,3, , , , , , 
6,12,2012,5,5,21,4,1,1,2,4, , , , , , 
6,12,2012,10,7,22,99,1,1,2,2, , , , , , 
6,12,2012,10,2,28,99,1,1,2,3, , , , , , 
6,12,2012,1,9,29,3,1,1,2,2, , , , , , 
6,12,2012,1,10,1,2,3,1,25, , ,1, , , , 
6,12,2012,11,10,32,99,3,1,25, , ,8, , , , 
6,12,2012,10,7,22,99,4,1,10, , , ,10, , , 
6,12,2012,3,8,11,3,5,1,2, , , , ,2, , 
6,12,2012,6,3,19,4,5,1,2, , , , ,2, , 
6,12,2012,12,8,12,99,6,1,2, , , , , ,5, 
7,12,2012,3,8,11,4,1,1,2,5, , , , , , 
7,12,2012,8,3,14,4,1,1,2,1, , , , , , 
7,12,2012,10,4,15,4,1,1,2,4, , , , , , 
7,12,2012,1,2,24,99,1,1,2,2, , , , , , 
7,12,2012,10,10,1,2,1,1,2,6, , , , , , 
7,12,2012,2,10,1,2,1,1,2,1, , , , , , 
7,12,2012,12,10,32,2,5,1,2, , , , ,2, , 
7,12,2012,5,3,6,4,6,1,2, , , , , ,1, 
1,12,2012,7,1,25,4,1,1,2,4, , , , , , 
1,12,2012,1,4,26,3,5,1,2, , , , ,2, , 
2,12,2012,3,1,18,2,1,1,2,2, , , , , , 
2,12,2012,7,10,32,9,1,1,2,2, , , , , , 
3,12,2012,12,8,11,99,1,1,2,2, , , , , , 
3,12,2012,2,5,21,4,1,1,2,4, , , , , , 
3,12,2012,6,4,27,2,3,1,25, , ,2, , , , 
4,12,2012,9,5,21,4,1,1,2,5, , , , , , 
5,12,2012,11,7,7,3,3,1,25, , ,2, , , , 
5,12,2012,10,5,21,4,5,1,2, , , , ,2, , 
6,12,2012,4,5,21,3,1,1,2,2, , , , , , 
6,12,2012,2,10,32,1,3,2,25, , ,1, , , , 
6,12,2012,1,10,32,2,3,1,25, , ,1, , , , 
6,12,2012,10,6,4,4,5,1,2, , , , ,2, , 
6,12,2012,2,5,17,4,6,1,4, , , , , ,1, 
7,12,2012,1,2,13,2,1,2,2,2, , , , , , 
7,12,2012,8,5,17,4,1,1,2,8, , , , , , 
7,12,2012,6,1,18,2,1,1,2,4, , , , , , 
7,12,2012,10,9,23,4,1,1,2,3, , , , , , 
7,12,2012,11,4,27,4,1,1,2,1, , , , , , 
7,12,2012,1,8,12,4,1,1,3,4, , , , , , 
7,12,2012,11,2,13,4,3,1,25, , ,3, , , , 
7,12,2012,10,5,21,1,3,1,25, , ,3, , , , 
7,12,2012,2,3,6,4,5,2,3, , , , ,3, , 
1,12,2012,9,1,25,2,1,1,2,4, , , , , , 
1,12,2012,8,1,25,2,1,2,2,4, , , , , , 
1,12,2012,10,8,11,3,1,1,3,1, , , , , , 
1,12,2012,1,1,18,4,6,1,2, , , , , ,2, 
2,12,2012,9,10,32,2,1,1,2,4, , , , , , 
2,12,2012,4,5,2,99,1,1,3,4, , , , , , 
2,12,2012,2,10,32,99,3,1,25, , ,1, , , , 
3,12,2012,12,1,25,99,1,1,2,8, , , , , , 
3,12,2012,1,9,23,4,1,1,3,4, , , , , , 
4,12,2012,11,10,32,2,1,1,2,1, , , , , , 
4,12,2012,12,10,32,2,3,1,25, , ,1, , , , 
4,12,2012,12,7,22,4,5,1,4, , , , ,4, , 
5,12,2012,3,9,23,3,1,1,2,2, , , , , , 
5,12,2012,6,1,25,4,3,1,25, , ,1, , , , 
6,12,2012,9,2,28,3,3,1,25, , ,1, , , , 
6,12,2012,2,6,4,4,5,1,2, , , , ,2, , 
7,12,2012,10,8,8,4,1,1,2,2, , , , , , 
7,12,2012,2,8,11,3,1,2,2,2, , , , , , 
7,12,2012,10,7,22,4,1,1,2,1, , , , , , 
7,12,2012,8,1,25,4,1,1,2,1, , , , , , 
7,12,2012,12,10,1,4,1,2,2,2, , , , , , 
7,12,2012,2,8,11,99,3,1,25, , ,1, , , , 
7,12,2012,5,9,23,3,3,1,25, , ,2, , , , 
7,12,2012,4,5,21,99,5,1,2, , , , ,2, , 
7,12,2012,4,10,1,3,5,1,2, , , , ,2, , 
7,12,2012,10,10,32,2,6,3,1, , , , , ,2, 
7,12,2012,8,8,12,3,6,1,2, , , , , ,2, 
7,12,2012,2,10,1,2,6,1,2, , , , , ,5, 
1,12,2012,1,2,13,4,1,1,2,1, , , , , , 
1,12,2012,12,2,13,4,1,1,2,4, , , , , , 
1,12,2012,1,3,14,4,1,3,2,2, , , , , , 
1,12,2012,1,2,24,4,1,1,2,2, , , , , , 
1,12,2012,1,1,25,4,1,1,2,2, , , , , , 
1,12,2012,1,1,25,2,1,1,2,4, , , , , , 
1,12,2012,10,8,8,4,3,1,25, , ,3, , , , 
1,12,2012,1,10,1,3,3,1,25, , ,1, , , , 
1,12,2012,5,5,2,4,5,1,2, , , , ,2, , 
1,12,2012,12,3,6,4,5,1,2, , , , ,2, , 
1,12,2012,2,2,24,4,5,1,2, , , , ,2, , 
1,12,2012,2,7,22,7,6,1,1, , , , , ,5, 
2,12,2012,10,1,25,99,1,1,2,8, , , , , , 
2,12,2012,5,10,1,2,3,1,25, , ,1, , , , 
2,12,2012,4,10,32,2,3,1,25, , ,8, , , , 
2,12,2012,1,3,6,99,5,1,2, , , , ,2, , 
3,12,2012,9,1,25,4,1,1,2,4, , , , , , 
3,12,2012,1,10,32,1,1,1,2,1, , , , , , 
3,12,2012,4,7,22,3,3,1,25, , ,1, , , , 
3,12,2012,4,6,4,4,4,1,2, , , ,2, , , 
3,12,2012,4,8,11,4,5,2,2, , , , ,2, , 
4,12,2012,5,5,21,4,1,1,2,4, , , , , , 
4,12,2012,2,3,6,4,1,2,4,8, , , , , , 
4,12,2012,11,4,5,4,3,1,25, , ,3, , , , 
4,12,2012,5,5,21,4,5,1,2, , , , ,2, , 
4,12,2012,9,1,25,2,6,1,2, , , , , ,2, 
5,12,2012,9,8,12,2,1,1,2,1, , , , , , 
5,12,2012,4,5,17,4,1,1,2,3, , , , , , 
5,12,2012,10,1,18,4,1,1,2,2, , , , , , 
5,12,2012,10,4,27,4,3,1,25, , ,10, , , , 
5,12,2012,9,10,32,2,3,1,25, , ,5, , , , 
6,12,2012,4,3,6,4,1,1,1,2, , , , , , 
6,12,2012,7,1,18,4,1,1,2,1, , , , , , 
7,12,2012,12,8,12,3,1,1,2,2, , , , , , 
7,12,2012,10,2,13,4,1,1,2,2, , , , , , 
7,12,2012,11,5,21,1,3,1,25, , ,5, , , , 
7,12,2012,12,9,29,3,3,1,25, , ,2, , , , 
7,12,2012,9,3,14,4,5,1,2, , , , ,2, , 
7,12,2012,10,2,28,4,5,4,3, , , , ,3, , 
1,12,2012,11,9,23,4,1,1,2,1, , , , , , 
1,12,2012,10,2,24,3,1,1,2,3, , , , , , 
1,12,2012,7,9,29,4,1,1,2,4, , , , , , 
1,12,2012,12,10,1,2,1,1,2,1, , , , , , 
1,12,2012,11,10,32,4,1,2,2,1, , , , , , 
1,12,2012,2,10,1,2,1,1,6,8, , , , , , 
1,12,2012,11,10,32,1,3,1,25, , ,2, , , , 
2,12,2012,11,8,11,4,1,2,2,2, , , , , , 
2,12,2012,10,3,19,4,1,1,2,1, , , , , , 
2,12,2012,11,9,23,9,1,1,2,4, , , , , , 
2,12,2012,1,1,25,4,1,1,2,2, , , , , , 
2,12,2012,11,9,29,4,1,1,2,1, , , , , , 
2,12,2012,7,10,32,3,1,1,2,2, , , , , , 
2,12,2012,1,1,9,4,3,1,25, , ,2, , , , 
2,12,2012,10,10,1,2,3,1,25, , ,8, , , , 
2,12,2012,12,2,13,3,5,1,2, , , , ,2, , 
2,12,2012,9,1,18,4,5,1,8, , , , ,8, , 
2,12,2012,9,9,29,1,5,2,8, , , , ,8, , 
3,12,2012,2,8,12,2,1,1,2,1, , , , , , 
3,12,2012,12,8,12,3,1,1,2,3, , , , , , 
3,12,2012,2,5,21,4,1,1,2,8, , , , , , 
3,12,2012,2,10,32,3,6,1,2, , , , , ,6, 
3,12,2012,4,1,25,2,9,1,99, , , , , , , 
4,12,2012,6,2,13,4,1,1,2,2, , , , , , 
4,12,2012,5,1,18,4,1,1,2,4, , , , , , 
4,12,2012,6,1,25,2,1,1,2,8, , , , , , 
4,12,2012,7,1,25,1,1,1,2,1, , , , , , 
4,12,2012,6,5,2,4,1,4,5,5, , , , , , 
4,12,2012,6,10,32,2,3,1,25, , ,1, , , , 
4,12,2012,8,8,11,4,5,1,8, , , , ,8, , 
5,12,2012,4,5,17,3,1,1,2,4, , , , , , 
5,12,2012,1,4,5,3,6,2,2, , , , , ,2, 
5,12,2012,2,8,12,4,6,1,2, , , , , ,5, 
6,12,2012,5,6,4,2,1,1,2,3, , , , , , 
6,12,2012,6,3,6,99,1,1,2,6, , , , , , 
6,12,2012,7,3,6,3,1,1,2,6, , , , , , 
6,12,2012,12,2,13,4,1,1,2,1, , , , , , 
6,12,2012,12,5,21,4,1,1,2,2, , , , , , 
6,12,2012,12,7,22,12,1,1,2,24, , , , , , 
6,12,2012,8,1,25,99,1,1,2,6, , , , , , 
6,12,2012,10,3,6,3,3,1,25, , ,2, , , , 
6,12,2012,9,8,11,3,3,1,25, , ,3, , , , 
6,12,2012,11,10,32,2,3,1,25, , ,1, , , , 
7,12,2012,7,5,17,4,1,1,2,3, , , , , , 
7,12,2012,11,1,25,2,1,1,2,1, , , , , , 
7,12,2012,2,10,32,2,1,1,2,1, , , , , , 
7,12,2012,10,9,29,3,3,1,25, , ,2, , , , 
7,12,2012,10,10,32,3,3,1,25, , ,8, , , , 
7,12,2012,6,10,32,2,3,1,25, , ,1, , , , 
7,12,2012,2,6,4,3,5,1,2, , , , ,2, , 
7,12,2012,1,2,13,4,6,2,2, , , , , ,2, 
1,12,2012,10,5,2,4,1,1,2,1, , , , , , 
1,12,2012,6,5,2,3,1,1,2,2, , , , , , 
1,12,2012,9,5,21,1,1,1,2,1, , , , , , 
1,12,2012,2,4,26,4,1,1,2,8, , , , , , 
1,12,2012,11,4,27,1,1,1,2,1, , , , , , 
1,12,2012,2,10,32,4,1,1,2,1, , , , , , 
1,12,2012,2,10,32,4,1,1,2,1, , , , , , 
1,12,2012,9,10,32,2,1,1,2,4, , , , , , 
1,12,2012,8,10,32,3,1,1,2,2, , , , , , 
1,12,2012,6,9,23,4,1,1,8,3, , , , , , 
1,12,2012,6,3,20,3,3,1,25, , ,8, , , , 
1,12,2012,3,10,32,2,3,1,25, , ,1, , , , 
1,12,2012,9,3,20,4,5,1,4, , , , ,4, , 
1,12,2012,6,5,17,4,6,1,8, , , , , ,2, 
2,1,2013,11,5,2,4,1,1,1,1, , , , , , 
2,1,2013,2,5,21,4,1,1,1,2, , , , , , 
2,1,2013,3,5,2,4,1,2,2,2, , , , , , 
2,1,2013,3,5,17,4,1,2,2,3, , , , , , 
2,1,2013,5,5,17,4,3,1,25, , ,5, , , , 
2,1,2013,12,1,25,3,3,1,25, , ,99, , , , 
2,1,2013,10,10,32,1,3,1,25, , ,99, , , , 
2,1,2013,11,9,23,4,5,1,1, , , , ,1, , 
2,1,2013,1,7,22,4,5,1,2, , , , ,2, , 
2,1,2013,9,2,13,4,5,1,8, , , , ,8, , 
2,1,2013,4,7,22,4,5,1,8, , , , ,8, , 
2,1,2013,4,5,17,4,6,2,2, , , , , ,2, 
2,1,2013,4,10,32,3,6,2,2, , , , , ,1, 
3,1,2013,1,8,12,3,1,1,2,2, , , , , , 
3,1,2013,10,1,18,4,1,1,2,1, , , , , , 
3,1,2013,6,2,24,3,1,1,2,2, , , , , , 
3,1,2013,2,2,28,1,6,1,1, , , , , ,2, 
4,1,2013,4,1,18,3,1,1,2,1, , , , , , 
4,1,2013,7,1,25,3,1,1,2,99, , , , , , 
4,1,2013,8,10,1,2,1,1,2,4, , , , , , 
4,1,2013,10,10,32,3,1,1,2,99, , , , , , 
4,1,2013,5,9,29,4,3,1,25, , ,4, , , , 
4,1,2013,7,6,4,4,5,1,3, , , , ,3, , 
4,1,2013,10,9,30,4,6,1,2, , , , , ,12, 
5,1,2013,12,2,13,1,1,1,2,4, , , , , , 
5,1,2013,8,1,18,3,5,1,2, , , , ,2, , 
6,1,2013,8,7,22,3,1,1,2,4, , , , , , 
6,1,2013,9,8,11,4,5,1,2, , , , ,2, , 
6,1,2013,5,2,13,4,5,1,2, , , , ,2, , 
6,1,2013,10,10,32,1,6,1,2, , , , , ,6, 
7,1,2013,5,10,32,3,1,1,2,99, , , , , , 
7,1,2013,10,10,32,1,3,1,25, , ,8, , , , 
7,1,2013,3,3,14,3,5,1,2, , , , ,2, , 
1,1,2013,7,8,11,3,1,1,2,4, , , , , , 
1,1,2013,4,4,15,3,1,1,2,2, , , , , , 
1,1,2013,11,5,17,3,1,1,2,2, , , , , , 
1,1,2013,5,10,32,2,1,1,2,4, , , , , , 
1,1,2013,1,10,32,1,1,1,2,99, , , , , , 
1,1,2013,2,9,23,2,3,1,25, , ,99, , , , 
1,1,2013,11,5,2,3,5,1,2, , , , ,2, , 
2,1,2013,10,8,12,4,1,1,2,6, , , , , , 
3,1,2013,10,4,5,3,1,1,2,8, , , , , , 
3,1,2013,10,9,30,4,1,1,2,4, , , , , , 
3,1,2013,9,9,23,3,3,1,25, , ,2, , , , 
4,1,2013,5,2,24,3,1,1,2,1, , , , , , 
4,1,2013,4,1,25,4,1,1,2,99, , , , , , 
4,1,2013,7,10,32,2,3,1,25, , ,99, , , , 
5,1,2013,4,8,11,3,3,1,25, , ,3, , , , 
5,1,2013,4,5,21,3,3,1,25, , ,2, , , , 
5,1,2013,4,1,25,1,3,1,25, , ,2, , , , 
6,1,2013,6,3,6,4,1,1,2,3, , , , , , 
6,1,2013,11,1,18,4,1,1,2,4, , , , , , 
6,1,2013,3,9,23,4,1,1,2,1, , , , , , 
6,1,2013,11,1,25,4,1,1,2,8, , , , , , 
6,1,2013,9,1,25,2,1,1,5,4, , , , , , 
6,1,2013,4,5,21,1,6,1,2, , , , , ,6, 
7,1,2013,4,8,11,4,1,1,2,99, , , , , , 
7,1,2013,4,1,25,4,1,1,2,2, , , , , , 
7,1,2013,7,9,29,4,1,1,2,99, , , , , , 
7,1,2013,11,10,32,4,1,1,2,99, , , , , , 
7,1,2013,3,10,32,1,1,1,99,99, , , , , , 
7,1,2013,5,6,10,4,3,1,25, , ,2, , , , 
7,1,2013,3,2,13,4,3,1,25, , ,99, , , , 
7,1,2013,3,6,10,4,5,1,1, , , , ,1, , 
7,1,2013,9,2,13,1,5,1,2, , , , ,2, , 
7,1,2013,9,3,20,4,5,1,2, , , , ,2, , 
7,1,2013,1,5,21,3,6,1,2, , , , , ,5, 
1,1,2013,10,8,11,4,1,1,2,2, , , , , , 
1,1,2013,1,3,20,4,1,1,2,99, , , , , , 
1,1,2013,7,10,1,2,3,1,25, , ,99, , , , 
1,1,2013,7,10,32,1,3,1,25, , ,99, , , , 
1,1,2013,2,1,18,3,5,1,2, , , , ,2, , 
2,1,2013,5,8,12,2,1,1,2,3, , , , , , 
2,1,2013,1,10,32,4,1,1,2,24, , , , , , 
2,1,2013,10,1,9,4,3,1,25, , ,2, , , , 
2,1,2013,11,5,21,1,3,1,25, , ,99, , , , 
2,1,2013,12,10,32,2,3,1,25, , ,4, , , , 
2,1,2013,2,5,2,4,5,1,1, , , , ,1, , 
2,1,2013,12,5,21,1,5,1,2, , , , ,2, , 
2,1,2013,1,5,2,3,6,1,8, , , , , ,2, 
3,1,2013,12,8,12,4,1,1,2,4, , , , , , 
